TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
1747768,9/30/2018 9:50,2815,6418,102.93,0
1747769,9/30/2018 9:50,3937,6686,125.06,0
1747770,9/30/2018 9:50,3032,4936,7.28,0
1747771,9/30/2018 9:50,1727,3896,126.26,0
1747772,9/30/2018 9:50,4056,9201,142.67,0
1747773,9/30/2018 9:50,1240,8552,91.2,0
1747775,9/30/2018 9:50,2782,9944,26.92,0
1747774,9/30/2018 9:50,738,6964,9.21,0
1747776,9/30/2018 9:51,4027,4236,213.09,0
1747777,9/30/2018 9:51,1155,6992,1.37,0
1747778,9/30/2018 9:51,4027,3984,135.64,0
1747779,9/30/2018 9:51,2515,6107,50.29,0
1747780,9/30/2018 9:51,260,9071,36.22,0
1747781,9/30/2018 9:51,1520,2656,2.98,0
1747782,9/30/2018 9:51,4079,9887,45.92,0
1747783,9/30/2018 9:51,3035,5517,85.52,0
1747784,9/30/2018 9:51,2189,9609,130.57,0
1747785,9/30/2018 9:52,4682,7136,81.44,0
1747786,9/30/2018 9:52,1993,7327,17.31,0
1747787,9/30/2018 9:52,562,1460,25.9,0
1747788,9/30/2018 9:52,69,248,48.39,0
1747789,9/30/2018 9:52,3500,5605,15.37,0
1747790,9/30/2018 9:52,3475,6683,13.98,0
1747791,9/30/2018 9:52,939,8143,134.69,0
1747792,9/30/2018 9:52,3604,6589,127.72,0
1747794,9/30/2018 9:52,4886,9002,6,0
1747793,9/30/2018 9:52,1310,4968,43.35,0
1747795,9/30/2018 9:52,4805,6880,14.87,0
1747796,9/30/2018 9:52,4081,7507,14.88,0
1747797,9/30/2018 9:52,2134,8773,56.07,0
1747798,9/30/2018 9:53,974,1772,57.33,0
1747799,9/30/2018 9:53,1378,4894,11.94,0
1747800,9/30/2018 9:53,4346,2031,14.25,0
1747801,9/30/2018 9:53,583,7683,117.51,0
1747802,9/30/2018 9:53,2285,8631,60.07,0
1747803,9/30/2018 9:54,2966,6293,97.86,0
1747804,9/30/2018 9:54,381,3630,13.15,0
1747805,9/30/2018 9:54,968,3681,110.35,0
1747806,9/30/2018 9:54,293,5452,92.88,0
1747807,9/30/2018 9:54,4870,6362,47.1,0
1747808,9/30/2018 9:54,3416,8180,54.58,0
1747809,9/30/2018 9:54,1266,1468,21.91,0
1747810,9/30/2018 9:54,134,4207,57.33,0
1747811,9/30/2018 9:54,2783,5185,47.18,0
1747812,9/30/2018 9:54,4041,1270,169.39,0
1747813,9/30/2018 9:54,3412,5273,92.75,0
1747814,9/30/2018 9:54,4312,5538,34.77,0
1747815,9/30/2018 9:55,2807,4947,113.58,0
1747816,9/30/2018 9:55,302,9484,6.94,0
1747817,9/30/2018 9:55,2264,9673,22.69,0
1747818,9/30/2018 9:55,4544,6298,50.96,0
1747819,9/30/2018 9:55,3799,2787,49.61,0
1747820,9/30/2018 9:55,154,4653,56.27,0
1747823,9/30/2018 9:55,27,2782,37.78,0
1747822,9/30/2018 9:55,1389,9858,42.56,0
1747821,9/30/2018 9:55,912,5707,12.83,0
1747824,9/30/2018 9:55,4764,3428,10.7,0
1747825,9/30/2018 9:55,4156,1568,123.72,0
1747826,9/30/2018 9:55,3442,1277,405.25,1
1747827,9/30/2018 9:55,2321,5143,105.79,0
1747828,9/30/2018 9:56,2090,778,57.56,0
1747829,9/30/2018 9:56,263,1821,73.03,0
1747830,9/30/2018 9:56,2914,7222,23.53,0
1747831,9/30/2018 9:56,2365,3217,151.53,0
1747832,9/30/2018 9:56,2015,1026,49.64,0
1747833,9/30/2018 9:56,3512,7656,47.23,0
1747834,9/30/2018 9:56,4838,5682,46.14,0
1747835,9/30/2018 9:56,2393,9689,3.59,0
1747836,9/30/2018 9:56,33,5879,63.55,0
1747837,9/30/2018 9:56,335,5515,40.21,0
1747838,9/30/2018 9:57,2954,289,71.41,0
1747839,9/30/2018 9:57,4431,2950,77.3,0
1747840,9/30/2018 9:57,48,9306,58.84,0
1747841,9/30/2018 9:57,2397,4272,12.31,0
1747842,9/30/2018 9:57,3598,9308,4.53,0
1747843,9/30/2018 9:57,1970,2144,3.54,0
1747844,9/30/2018 9:57,221,9898,95.09,0
1747845,9/30/2018 9:57,211,7650,59.58,0
1747846,9/30/2018 9:57,921,2247,35.64,0
1747847,9/30/2018 9:57,651,6079,124.15,0
1747848,9/30/2018 9:57,3100,1006,112.79,0
1747849,9/30/2018 9:57,4829,4121,71.68,0
1747850,9/30/2018 9:58,2560,2528,47.44,0
1747851,9/30/2018 9:58,2877,7454,12.22,0
1747852,9/30/2018 9:58,1455,2371,14.45,0
1747853,9/30/2018 9:58,2814,8323,11.4,0
1747854,9/30/2018 9:58,4697,3602,10.96,0
1747855,9/30/2018 9:58,3325,8855,20.45,0
1747856,9/30/2018 9:58,1116,2946,55.43,0
1747857,9/30/2018 9:58,2756,8050,154.56,0
1747858,9/30/2018 9:59,4002,8516,105.45,0
1747859,9/30/2018 9:59,3266,6997,60.52,0
1747860,9/30/2018 9:59,1021,9102,80.02,0
1747861,9/30/2018 9:59,1003,4996,79.93,0
1747862,9/30/2018 9:59,2767,384,21.24,0
1747863,9/30/2018 9:59,4775,3550,9.93,0
1747864,9/30/2018 9:59,4771,1909,95.81,0
1747865,9/30/2018 9:59,649,8523,56.83,0
1747866,9/30/2018 10:00,2673,6594,21.49,0
1747868,9/30/2018 10:00,1107,6785,10.41,0
1747867,9/30/2018 10:00,1245,2812,16.33,0
1747869,9/30/2018 10:00,4750,5957,37.74,0
1747870,9/30/2018 10:01,3878,3160,27.2,0
1747871,9/30/2018 10:01,870,3397,81.48,0
1747872,9/30/2018 10:01,4816,4993,26.52,0
1747873,9/30/2018 10:01,2274,6637,21.94,0
1747874,9/30/2018 10:01,1818,4949,56.19,0
1747875,9/30/2018 10:01,3174,885,121.8,0
1747876,9/30/2018 10:01,4574,4071,6.82,0
1747877,9/30/2018 10:01,1380,1684,11.66,0
1747878,9/30/2018 10:01,1487,1257,33.95,0
1747879,9/30/2018 10:01,3957,9040,28.98,0
1747880,9/30/2018 10:02,3412,6561,108.16,0
1747881,9/30/2018 10:02,1,6519,29.32,0
1747882,9/30/2018 10:02,968,26,48.44,0
1747883,9/30/2018 10:02,1034,582,142.07,0
1747884,9/30/2018 10:02,4444,4826,67.16,0
1747885,9/30/2018 10:02,1528,301,46.98,0
1747886,9/30/2018 10:02,3179,9585,102.79,0
1747887,9/30/2018 10:02,4107,3057,9.95,0
1747888,9/30/2018 10:02,1318,5256,40.49,0
1747889,9/30/2018 10:02,1486,1436,20.99,0
1747890,9/30/2018 10:02,4294,9028,37.06,0
1747891,9/30/2018 10:02,2899,838,109.03,0
1747892,9/30/2018 10:02,1782,2208,94.68,0
1747893,9/30/2018 10:02,4287,8816,77.16,0
1747894,9/30/2018 10:03,2156,9197,1.3,0
1747895,9/30/2018 10:03,1028,2170,82.83,0
1747896,9/30/2018 10:03,4421,8543,29.26,0
1747897,9/30/2018 10:03,1837,1305,24.33,0
1747898,9/30/2018 10:03,197,1254,92.39,0
1747899,9/30/2018 10:03,394,3317,83.16,0
1747900,9/30/2018 10:03,2270,1157,47.56,0
1747901,9/30/2018 10:03,4771,865,20.36,0
1747902,9/30/2018 10:03,2293,702,26.46,0
1747903,9/30/2018 10:03,387,6868,135.09,0
1747904,9/30/2018 10:03,4222,1422,26.7,0
1747905,9/30/2018 10:03,3020,6227,21.22,0
1747906,9/30/2018 10:04,4563,1586,94.33,0
1747907,9/30/2018 10:04,2367,1306,4.72,0
1747908,9/30/2018 10:04,3328,2883,106.28,0
1747909,9/30/2018 10:04,3170,598,25.8,0
1747910,9/30/2018 10:04,1694,3448,88.92,0
1747911,9/30/2018 10:04,2588,4529,77.18,0
1747912,9/30/2018 10:04,1968,6137,93.43,0
1747913,9/30/2018 10:04,2570,5293,111.03,0
1747914,9/30/2018 10:04,2482,9913,28.76,0
1747916,9/30/2018 10:04,4992,3969,23.12,0
1747915,9/30/2018 10:04,1307,3254,49.49,0
1747917,9/30/2018 10:04,3092,6210,19.15,0
1747918,9/30/2018 10:04,811,6014,12.18,0
1747919,9/30/2018 10:05,4235,4966,88.8,0
1747920,9/30/2018 10:05,1036,7770,52.46,0
1747921,9/30/2018 10:05,181,4865,41.3,0
1747922,9/30/2018 10:05,3670,1882,69.97,0
1747923,9/30/2018 10:05,3369,8694,65.08,0
1747924,9/30/2018 10:05,544,7657,154.75,0
1747925,9/30/2018 10:05,4418,2788,25.42,0
1747926,9/30/2018 10:05,1151,744,112.89,0
1747927,9/30/2018 10:05,2069,6102,128.49,0
1747928,9/30/2018 10:05,1469,5562,48.88,0
1747929,9/30/2018 10:06,532,478,12.61,0
1747930,9/30/2018 10:06,1540,8780,16.38,0
1747931,9/30/2018 10:06,1892,969,73.29,0
1747932,9/30/2018 10:06,234,782,22.68,0
1747933,9/30/2018 10:06,618,7529,6.69,0
1747934,9/30/2018 10:06,4748,2084,81.11,0
1747935,9/30/2018 10:06,708,90,7.16,0
1747936,9/30/2018 10:06,4793,6157,18.24,0
1747937,9/30/2018 10:07,1751,7730,18.01,0
1747938,9/30/2018 10:07,1570,6760,75.02,0
1747939,9/30/2018 10:07,3198,1771,9.18,0
1747940,9/30/2018 10:07,1780,204,39.25,0
1747941,9/30/2018 10:07,4500,716,9.11,0
1747942,9/30/2018 10:07,1546,1009,13.3,0
1747943,9/30/2018 10:08,2642,8010,65.89,0
1747944,9/30/2018 10:08,2052,311,4.4,0
1747945,9/30/2018 10:08,526,5023,101.11,0
1747946,9/30/2018 10:08,3739,8647,58.36,0
1747947,9/30/2018 10:08,476,6945,33.95,0
1747948,9/30/2018 10:08,2469,4122,73.79,0
1747949,9/30/2018 10:08,924,1620,50.11,0
1747950,9/30/2018 10:08,2881,5416,29.71,0
1747951,9/30/2018 10:08,4611,3842,35.64,0
1747952,9/30/2018 10:08,4587,955,56.95,0
1747953,9/30/2018 10:08,270,7106,21.07,0
1747954,9/30/2018 10:08,4922,8433,116.23,0
1747955,9/30/2018 10:08,1376,3244,40.38,0
1747956,9/30/2018 10:09,148,5793,27.99,0
1747957,9/30/2018 10:09,967,9401,5.1,0
1747958,9/30/2018 10:09,4453,334,70.36,0
1747959,9/30/2018 10:09,1135,2088,121.78,0
1747960,9/30/2018 10:09,4425,8922,14.79,0
1747961,9/30/2018 10:09,1596,6415,61.35,0
1747962,9/30/2018 10:09,2215,7197,21.55,0
1747963,9/30/2018 10:09,4113,7913,17.19,0
1747964,9/30/2018 10:09,1627,8473,33.31,0
1747965,9/30/2018 10:09,4070,4072,26.78,0
1747966,9/30/2018 10:09,129,8702,103.04,0
1747967,9/30/2018 10:09,1119,6206,216.93,0
1747968,9/30/2018 10:09,1475,2837,107.23,0
1747969,9/30/2018 10:09,1310,717,105.25,0
1747970,9/30/2018 10:10,1104,6146,14.88,0
1747971,9/30/2018 10:10,127,5996,9.43,0
1747972,9/30/2018 10:10,4362,8793,97,1
1747973,9/30/2018 10:10,931,4355,67.08,0
1747974,9/30/2018 10:10,4499,4889,50.46,0
1747975,9/30/2018 10:10,4660,8525,9.36,0
1747976,9/30/2018 10:10,1692,7413,97.77,0
1747977,9/30/2018 10:10,3440,9196,51.79,0
1747978,9/30/2018 10:10,3694,1898,133.58,0
1747979,9/30/2018 10:10,4590,1520,21.87,0
1747980,9/30/2018 10:11,107,6559,16.2,0
1747981,9/30/2018 10:11,4041,1432,99.91,0
1747982,9/30/2018 10:11,3100,3572,185.31,0
1747983,9/30/2018 10:11,40,5062,73.86,0
1747984,9/30/2018 10:11,1616,445,16.81,0
1747985,9/30/2018 10:11,2213,9391,42.37,0
1747986,9/30/2018 10:11,938,4772,38.06,0
1747987,9/30/2018 10:11,2916,1407,21.02,0
1747988,9/30/2018 10:12,1011,6242,53.93,0
1747989,9/30/2018 10:12,4710,4809,114.47,0
1747990,9/30/2018 10:12,1144,3838,25.73,0
1747991,9/30/2018 10:12,468,6003,70.34,0
1747992,9/30/2018 10:12,3874,881,15.41,0
1747993,9/30/2018 10:12,576,4296,133.88,0
1747994,9/30/2018 10:12,1402,683,59.77,0
1747995,9/30/2018 10:12,1262,2247,3.98,0
1747996,9/30/2018 10:12,2320,2852,68.63,0
1747997,9/30/2018 10:12,3857,3180,99.11,0
1747998,9/30/2018 10:12,2047,5160,38.34,0
1747999,9/30/2018 10:12,3283,3387,51.69,0
1748000,9/30/2018 10:12,2222,9232,70.33,0
1748001,9/30/2018 10:12,4234,3827,36.95,0
1748002,9/30/2018 10:12,3829,5689,101.31,0
1748003,9/30/2018 10:12,149,626,27.19,0
1748004,9/30/2018 10:13,1932,1560,30.09,1
1748005,9/30/2018 10:13,2006,5346,11.85,0
1748006,9/30/2018 10:13,3239,7919,47.73,0
1748007,9/30/2018 10:13,4444,63,67.55,0
1748008,9/30/2018 10:13,641,5527,6.22,0
1748009,9/30/2018 10:13,1820,4509,46.26,0
1748010,9/30/2018 10:13,3693,1180,60.86,0
1748011,9/30/2018 10:13,2618,9399,71.8,0
1748012,9/30/2018 10:14,1490,6232,16.85,0
1748013,9/30/2018 10:14,1413,2531,12.94,0
1748014,9/30/2018 10:14,3306,8993,61.83,0
1748015,9/30/2018 10:14,3416,5956,95.61,0
1748016,9/30/2018 10:14,2713,3763,9.02,0
1748017,9/30/2018 10:14,1692,5159,99.41,0
1748018,9/30/2018 10:14,3987,5297,76.45,0
1748019,9/30/2018 10:14,4217,2768,75.86,0
1748020,9/30/2018 10:14,4443,9931,30.4,0
1748021,9/30/2018 10:14,4287,3773,148.58,0
1748022,9/30/2018 10:15,3776,3579,76.02,0
1748023,9/30/2018 10:15,2795,5110,146.61,0
1748024,9/30/2018 10:15,1807,4665,48.81,0
1748025,9/30/2018 10:15,3296,6199,19.84,0
1748026,9/30/2018 10:16,2940,8816,16.9,0
1748027,9/30/2018 10:16,287,396,6.76,0
1748028,9/30/2018 10:16,521,8916,137.36,0
1748029,9/30/2018 10:16,4739,3590,15.23,0
1748030,9/30/2018 10:16,3074,9770,6.91,0
1748031,9/30/2018 10:16,3673,7228,94.55,0
1748032,9/30/2018 10:16,2030,7698,46.92,0
1748033,9/30/2018 10:16,148,1912,65.83,0
1748034,9/30/2018 10:16,3791,5895,48.9,0
1748035,9/30/2018 10:16,384,9326,152.44,0
1748036,9/30/2018 10:16,2769,3710,116.71,0
1748037,9/30/2018 10:16,2328,5298,99.15,0
1748038,9/30/2018 10:16,4728,6710,20.35,0
1748039,9/30/2018 10:16,4547,4507,33.02,0
1748040,9/30/2018 10:16,4543,2896,12.95,0
1748041,9/30/2018 10:17,4909,7433,35.13,0
1748042,9/30/2018 10:17,0,6713,112.73,0
1748043,9/30/2018 10:17,2020,5513,8.39,0
1748044,9/30/2018 10:17,3907,8604,7.17,0
1748045,9/30/2018 10:17,2327,5172,107.62,0
1748046,9/30/2018 10:17,4403,5549,25.83,0
1748047,9/30/2018 10:17,1534,127,85.5,0
1748048,9/30/2018 10:17,1113,5671,47.83,0
1748049,9/30/2018 10:17,370,466,9.49,0
1748050,9/30/2018 10:17,3873,3209,46.99,0
1748051,9/30/2018 10:17,1918,3814,124.77,0
1748052,9/30/2018 10:17,3095,9164,47.21,0
1748053,9/30/2018 10:17,532,1926,3.76,0
1748054,9/30/2018 10:17,4936,1036,40.92,0
1748055,9/30/2018 10:17,141,94,82.83,0
1748056,9/30/2018 10:17,3193,4199,30.65,0
1748057,9/30/2018 10:18,955,2019,83.96,0
1748058,9/30/2018 10:18,787,2369,46.49,0
1748059,9/30/2018 10:18,582,7081,85.64,0
1748060,9/30/2018 10:18,1064,7440,93.74,0
1748061,9/30/2018 10:18,1876,431,73.83,0
1748062,9/30/2018 10:18,1218,8674,28.63,0
1748063,9/30/2018 10:18,80,5353,4.84,0
1748064,9/30/2018 10:18,1834,1053,65.18,0
1748065,9/30/2018 10:18,2249,8419,80.73,0
1748066,9/30/2018 10:18,3294,5243,25.36,0
1748067,9/30/2018 10:19,741,299,11.16,0
1748068,9/30/2018 10:19,1171,9683,11.98,0
1748069,9/30/2018 10:19,2101,5469,90.77,0
1748070,9/30/2018 10:19,2868,1743,7.95,0
1748071,9/30/2018 10:19,1124,7089,33.04,0
1748072,9/30/2018 10:19,1524,3266,91.36,0
1748073,9/30/2018 10:19,409,1329,73.09,0
1748074,9/30/2018 10:19,210,440,14.55,0
1748075,9/30/2018 10:19,1998,3132,133.31,0
1748076,9/30/2018 10:19,2909,3199,75.17,0
1748077,9/30/2018 10:19,3994,4813,27.29,0
1748078,9/30/2018 10:19,3938,5079,13.55,0
1748079,9/30/2018 10:19,783,8866,8.7,0
1748080,9/30/2018 10:19,4961,7202,56.97,0
1748081,9/30/2018 10:19,4688,8114,35.13,0
1748082,9/30/2018 10:19,1528,6628,71.36,0
1748083,9/30/2018 10:19,3372,2456,49.33,0
1748084,9/30/2018 10:20,2833,2548,16.77,0
1748085,9/30/2018 10:20,4397,3976,100.54,0
1748086,9/30/2018 10:20,3162,3836,10.6,0
1748087,9/30/2018 10:20,1391,5079,28.4,0
1748088,9/30/2018 10:20,3924,8997,157.47,0
1748089,9/30/2018 10:20,2989,550,10.76,0
1748090,9/30/2018 10:20,2242,3383,77.38,0
1748091,9/30/2018 10:20,221,9548,94.06,0
1748092,9/30/2018 10:20,2932,1213,49.69,0
1748093,9/30/2018 10:20,584,3897,55.91,0
1748094,9/30/2018 10:20,158,9886,37.74,0
1748095,9/30/2018 10:20,3510,7040,91.4,0
1748096,9/30/2018 10:21,208,8667,65.33,0
1748097,9/30/2018 10:21,1723,353,79.02,0
1748098,9/30/2018 10:21,213,2720,112.59,0
1748099,9/30/2018 10:21,230,3646,69.87,0
1748100,9/30/2018 10:21,4044,8814,97.57,0
1748101,9/30/2018 10:21,3737,6392,108.53,0
1748102,9/30/2018 10:21,4991,8611,38.35,0
1748103,9/30/2018 10:21,4007,2376,80.41,0
1748104,9/30/2018 10:22,969,4593,60.17,0
1748105,9/30/2018 10:22,2492,5419,49.44,0
1748106,9/30/2018 10:22,2833,732,11.43,0
1748107,9/30/2018 10:22,748,4699,6.83,0
1748108,9/30/2018 10:22,2043,7631,49.03,0
1748109,9/30/2018 10:22,1270,3771,29.89,0
1748110,9/30/2018 10:22,2070,5243,4.34,0
1748111,9/30/2018 10:22,4305,2435,4.51,0
1748112,9/30/2018 10:22,1391,6713,14.46,0
1748113,9/30/2018 10:22,4663,497,33.74,0
1748114,9/30/2018 10:22,4566,5395,119.77,0
1748115,9/30/2018 10:22,2425,6347,30.59,0
1748116,9/30/2018 10:22,1661,8741,13.54,0
1748117,9/30/2018 10:22,3682,5570,131.75,0
1748118,9/30/2018 10:22,1844,9246,38.07,0
1748119,9/30/2018 10:23,2643,4856,127.27,0
1748120,9/30/2018 10:23,1767,3891,48.59,0
1748121,9/30/2018 10:23,1560,3827,28.29,0
1748122,9/30/2018 10:23,474,1350,6.02,0
1748123,9/30/2018 10:23,1072,5034,38.55,0
1748124,9/30/2018 10:23,4820,2223,100.86,0
1748125,9/30/2018 10:23,3390,1943,44.67,0
1748126,9/30/2018 10:24,3729,3185,44.31,0
1748127,9/30/2018 10:24,4767,9461,18.44,0
1748128,9/30/2018 10:24,2640,7954,141.85,0
1748129,9/30/2018 10:24,1089,5014,73.56,0
1748130,9/30/2018 10:24,972,4043,12.43,0
1748131,9/30/2018 10:24,1178,4396,55.09,0
1748132,9/30/2018 10:24,220,5375,96.66,1
1748133,9/30/2018 10:24,1142,4483,11.56,0
1748134,9/30/2018 10:24,2768,492,102.62,0
1748135,9/30/2018 10:24,2802,3666,67.3,0
1748136,9/30/2018 10:25,597,7337,92.5,0
1748137,9/30/2018 10:25,3936,1794,33.23,0
1748138,9/30/2018 10:25,3605,3638,7.39,0
1748139,9/30/2018 10:25,1494,4472,21.33,0
1748140,9/30/2018 10:25,2044,4346,8.51,0
1748141,9/30/2018 10:25,4544,7013,57.93,0
1748142,9/30/2018 10:25,1759,9973,77.1,0
1748143,9/30/2018 10:25,91,1519,91.59,0
1748144,9/30/2018 10:25,164,5436,66.33,0
1748145,9/30/2018 10:25,741,7071,7.05,0
1748146,9/30/2018 10:25,180,4743,1.57,0
1748147,9/30/2018 10:25,3982,3613,36.06,0
1748148,9/30/2018 10:25,1813,901,79.13,0
1748149,9/30/2018 10:25,599,3705,57.66,0
1748150,9/30/2018 10:25,2959,7052,52.92,0
1748151,9/30/2018 10:25,2280,7945,40.49,0
1748152,9/30/2018 10:25,3578,4695,9.54,0
1748153,9/30/2018 10:25,4362,2978,19.84,0
1748154,9/30/2018 10:25,3123,3463,11.48,0
1748155,9/30/2018 10:26,1205,436,6.14,0
1748156,9/30/2018 10:26,1615,9290,29.16,0
1748157,9/30/2018 10:26,3272,6744,8.15,0
1748158,9/30/2018 10:26,4170,9997,23.25,0
1748159,9/30/2018 10:26,4757,3243,41.24,0
1748160,9/30/2018 10:26,842,2605,21.56,0
1748161,9/30/2018 10:26,1669,7156,52.3,0
1748162,9/30/2018 10:26,4558,6255,32.56,0
1748163,9/30/2018 10:26,2317,4637,115.13,0
1748164,9/30/2018 10:26,1438,7279,7.42,0
1748165,9/30/2018 10:26,1502,6139,99.66,0
1748166,9/30/2018 10:26,2890,146,16.95,0
1748167,9/30/2018 10:26,381,4556,35.08,0
1748168,9/30/2018 10:26,3788,1524,5.79,0
1748169,9/30/2018 10:26,1511,7102,36.63,0
1748170,9/30/2018 10:27,4038,3432,85.46,0
1748171,9/30/2018 10:27,4666,507,12.9,0
1748172,9/30/2018 10:27,2518,4864,20.12,0
1748173,9/30/2018 10:27,3866,5796,45.25,0
1748174,9/30/2018 10:27,1156,9655,40.53,0
1748175,9/30/2018 10:27,4306,7948,100.71,0
1748176,9/30/2018 10:27,4634,2964,62.81,0
1748177,9/30/2018 10:27,4080,4148,6.28,0
1748178,9/30/2018 10:27,2593,2372,47.46,0
1748179,9/30/2018 10:27,1560,2553,11.42,0
1748180,9/30/2018 10:27,2241,5751,4.39,0
1748181,9/30/2018 10:27,3595,3371,97.74,0
1748182,9/30/2018 10:27,841,4674,26.66,0
1748183,9/30/2018 10:27,4773,9913,39.68,0
1748184,9/30/2018 10:27,574,412,89.67,0
1748185,9/30/2018 10:27,3500,5605,4.2,0
1748186,9/30/2018 10:27,4440,2836,30.35,0
1748187,9/30/2018 10:27,4233,5229,15.31,0
1748188,9/30/2018 10:27,3310,3518,99.23,0
1748189,9/30/2018 10:27,740,1909,29.37,0
1748190,9/30/2018 10:27,4633,1285,30.97,0
1748191,9/30/2018 10:28,2372,7410,63.83,0
1748192,9/30/2018 10:28,2282,2914,64.45,0
1748193,9/30/2018 10:28,692,8812,122.99,0
1748194,9/30/2018 10:28,3677,2084,5.8,0
1748195,9/30/2018 10:28,673,8744,4.63,0
1748196,9/30/2018 10:28,4692,7221,34.93,0
1748197,9/30/2018 10:28,1090,3233,58.15,1
1748199,9/30/2018 10:28,4697,4478,2.81,1
1748198,9/30/2018 10:28,4354,7197,32.28,0
1748200,9/30/2018 10:28,1068,917,4.56,0
1748201,9/30/2018 10:28,4158,5322,16.88,0
1748202,9/30/2018 10:28,2639,5522,22.79,0
1748203,9/30/2018 10:28,2914,9682,9.81,0
1748204,9/30/2018 10:28,1826,7506,94.82,0
1748205,9/30/2018 10:29,4623,5012,4.85,0
1748206,9/30/2018 10:29,891,7719,135.42,0
1748207,9/30/2018 10:29,1189,7040,7.58,0
1748208,9/30/2018 10:29,3275,3829,40.4,0
1748209,9/30/2018 10:29,4360,9246,67.93,0
1748210,9/30/2018 10:29,2790,220,96.21,0
1748211,9/30/2018 10:29,4211,5781,12.29,0
1748212,9/30/2018 10:29,2599,4476,24.86,0
1748213,9/30/2018 10:29,2317,2717,142.13,0
1748214,9/30/2018 10:29,4583,6420,27.44,0
1748215,9/30/2018 10:29,2564,9674,40.8,0
1748216,9/30/2018 10:29,3047,9482,24.07,0
1748217,9/30/2018 10:29,671,7977,35.45,0
1748218,9/30/2018 10:30,2329,9183,66.32,0
1748219,9/30/2018 10:30,2567,9105,106.22,0
1748220,9/30/2018 10:30,1536,1909,89.26,0
1748221,9/30/2018 10:30,3005,4572,92.26,0
1748222,9/30/2018 10:30,3119,6982,64.64,0
1748223,9/30/2018 10:30,3279,7845,87.38,0
1748224,9/30/2018 10:30,3170,8732,13.89,0
1748225,9/30/2018 10:30,2511,4689,12.71,0
1748226,9/30/2018 10:30,581,2235,22.61,0
1748227,9/30/2018 10:30,2495,1024,39.06,0
1748228,9/30/2018 10:30,3004,5509,79.29,0
1748229,9/30/2018 10:30,290,2404,45.98,0
1748230,9/30/2018 10:31,611,6778,101.63,0
1748231,9/30/2018 10:31,3010,8898,80.35,0
1748232,9/30/2018 10:31,3449,7880,73.49,0
1748233,9/30/2018 10:31,3820,2836,72.69,0
1748234,9/30/2018 10:31,779,5749,98.44,0
1748235,9/30/2018 10:31,1893,7554,52.47,0
1748236,9/30/2018 10:31,2317,1489,72.13,0
1748237,9/30/2018 10:31,3586,9806,40.79,0
1748238,9/30/2018 10:31,2837,8564,21.74,0
1748239,9/30/2018 10:31,4518,3524,43.62,0
1748240,9/30/2018 10:31,2522,7708,31.9,0
1748241,9/30/2018 10:31,1264,6920,91.49,0
1748242,9/30/2018 10:31,1298,7142,69.46,0
1748243,9/30/2018 10:32,1851,6502,114.02,0
1748244,9/30/2018 10:32,3776,4993,18.92,0
1748245,9/30/2018 10:32,3135,7417,13.02,0
1748246,9/30/2018 10:32,1404,2278,96.11,0
1748247,9/30/2018 10:32,4347,7753,38.92,0
1748248,9/30/2018 10:32,2783,7589,61.87,0
1748249,9/30/2018 10:32,4364,1794,84.02,0
1748250,9/30/2018 10:32,4231,7299,33.59,0
1748251,9/30/2018 10:32,3318,4288,55.4,0
1748252,9/30/2018 10:32,1601,7635,33.88,0
1748253,9/30/2018 10:32,1692,2601,81.51,0
1748254,9/30/2018 10:32,2696,3509,21.49,0
1748255,9/30/2018 10:32,2619,8823,20,0
1748256,9/30/2018 10:33,3880,3613,172.82,0
1748257,9/30/2018 10:33,3659,7001,19.74,0
1748258,9/30/2018 10:33,1877,9523,55.83,0
1748259,9/30/2018 10:33,1115,8581,78.75,0
1748260,9/30/2018 10:33,372,2248,47.94,0
1748261,9/30/2018 10:33,2401,605,49.27,0
1748262,9/30/2018 10:33,3658,1931,75.18,0
1748263,9/30/2018 10:33,1799,7508,123.31,0
1748264,9/30/2018 10:33,1983,95,4.16,0
1748265,9/30/2018 10:33,4505,962,22.16,0
1748266,9/30/2018 10:33,4,1939,78.78,0
1748267,9/30/2018 10:33,439,9727,4.63,0
1748268,9/30/2018 10:34,4573,5427,13.48,0
1748269,9/30/2018 10:34,400,6027,9.91,0
1748270,9/30/2018 10:34,1262,5799,18.54,0
1748271,9/30/2018 10:34,147,6044,31.93,0
1748272,9/30/2018 10:34,3655,5691,52.3,0
1748273,9/30/2018 10:34,4824,8612,40.7,0
1748275,9/30/2018 10:34,3999,9110,127.2,0
1748274,9/30/2018 10:34,4394,6091,92.8,0
1748276,9/30/2018 10:34,1944,447,6.4,0
1748277,9/30/2018 10:34,3520,9280,59.73,0
1748278,9/30/2018 10:34,3624,1246,46.34,0
1748279,9/30/2018 10:34,4267,2284,65.01,0
1748280,9/30/2018 10:34,1283,8861,52.28,0
1748281,9/30/2018 10:34,3196,3327,31.88,0
1748282,9/30/2018 10:34,2206,3354,111.71,0
1748283,9/30/2018 10:34,676,7065,29.49,0
1748284,9/30/2018 10:35,3806,2313,138.59,0
1748285,9/30/2018 10:35,4037,7365,52.5,0
1748286,9/30/2018 10:35,2901,858,70.06,0
1748287,9/30/2018 10:35,3298,9684,6.86,0
1748288,9/30/2018 10:35,400,1607,62.76,0
1748289,9/30/2018 10:35,4807,4879,39.8,0
